team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Jeju United FC,Jeju United,2015,South Korea,38,18,20,0,14,8,6,8,4,4,16,6,10,1.32,1.56,1.1,6,9,9,8,55,56,-1,111,62,49,32,23,30,26,2,-3,62,51,78,61,54,69,7,4,3,21,11,10,12,5,7,17,10,7,31,16,15,87,36,51,50,50,51,109,48,61,54,24,30,55,24,31,114,52,62,26,16,10,21,9,12,5,7,-2,11,7,4,17,7,10,10,4,6,1.32,1.56,1.1,2.92,3.44,2.45,1.45,1.78,1.15,1.47,1.67,1.3,1.24,1.39,1.1,0.68,0.89,0.5,0.55,0.5,0.6,36,25,19,13,9,6,16,13,12,8,7,4,20,12,7,5,2,2,2,13,19,25,29,32,2,5,6,10,11,14,0,8,13,15,18,18,95,66,50,34,24,16,89,72,67,44,39,22,100,60,35,25,10,10,5,34,50,66,76,84,11,28,33,56,61,78,0,40,65,75,90,90,26,13,6,14,8,3,12,5,3,68,34,16,78,44,17,60,25,15,37,44,30,5,18,22,15,55,61,50,32,28,35,45,56,35,20,9,11,53,50,55,20,8,12,53,44,60,10,5,5,26,28,25,29,39,20,45,39,50,26,22,30,3.10,3.20,3.00,2.29,2,2.55,80,60,60,50,30,30,30,10,0.00,0.00,0.00,0.00,0.00,0.00,74,5,6,6,6,7,9,4,6,6,8,3,3,4,7,11,6,5,9,21,22,20,42,33,50,0
FC Seoul,FC Seoul,2015,South Korea,38,19,19,0,17,9,8,11,7,4,10,3,7,1.63,1.79,1.47,2,3,5,4,52,44,8,96,38,58,24,28,14,30,10,-2,66,71,61,78,122,57,13,11,2,21,7,14,9,6,3,16,8,8,32,20,12,55,30,25,53,53,53,84,49,35,45,23,22,39,26,13,109,50,59,20,10,10,19,6,13,1,4,-3,8,4,4,21,13,8,9,2,7,1.18,1.32,1.05,2.53,2,3.05,1.37,1.26,1.47,1.16,0.74,1.58,1.03,0.84,1.21,0.53,0.53,0.53,0.5,0.32,0.68,33,28,18,7,5,4,14,10,6,4,2,1,19,18,12,3,3,3,5,10,20,31,33,34,5,9,13,15,17,18,0,1,7,16,16,16,87,74,47,18,13,11,74,53,32,21,11,5,100,95,63,16,16,16,13,26,53,82,87,89,26,47,68,79,89,95,0,5,37,84,84,84,25,13,1,10,6,0,15,7,1,66,34,3,53,32,0,79,37,5,45,47,42,14,34,58,11,55,37,74,24,32,16,42,42,42,21,13,8,55,68,42,22,11,11,58,58,58,8,4,4,21,21,21,21,21,21,55,68,42,24,11,37,3.56,4.00,3.00,1.45,1.58,1.32,56,33,11,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,68,3,4,2,4,10,6,4,7,12,2,2,8,7,2,4,6,5,8,29,37,21,26,16,37,0
Pohang Steelers FC,Pohang Steelers,2015,South Korea,38,19,19,0,18,9,9,12,5,7,8,5,3,1.74,1.68,1.79,1,4,1,3,49,32,17,81,51,30,29,20,22,10,7,10,70,59,86,107,78,170,17,6,11,17,11,6,12,6,6,21,10,11,109,78,31,77,39,38,52,53,52,233,176,57,104,78,26,129,98,31,296,210,86,21,12,9,10,6,4,11,6,5,15,10,5,17,4,13,6,5,1,1.63,1.79,1.47,2.13,2.68,1.58,1.29,1.53,1.05,0.84,1.16,0.53,0.82,0.95,0.68,0.55,0.63,0.47,0.26,0.32,0.21,30,23,16,6,3,2,15,14,12,4,3,2,15,9,4,2,0,0,8,15,22,32,35,36,4,5,7,15,16,17,4,10,15,17,19,19,79,61,42,16,8,5,79,74,63,21,16,11,79,47,21,11,0,0,21,39,58,84,92,95,21,26,37,79,84,89,21,53,79,89,100,100,23,6,2,15,2,1,8,4,1,61,16,5,79,11,5,42,21,5,47,47,47,-10,45,32,58,45,58,32,32,32,32,55,53,58,29,13,16,76,68,84,20,9,11,53,47,58,4,1,3,11,5,16,39,53,26,45,21,68,16,26,5,5.74,6.00,5.17,2.03,2.05,2.00,68,57,53,42,32,26,16,11,0.00,0.00,0.00,0.00,0.00,0.00,45,4,8,2,5,3,6,4,8,9,1,4,0,2,5,3,8,5,4,32,26,37,21,26,16,5
Ulsan Hyundai Horang-i,Ulsan,2015,South Korea,38,19,19,0,13,8,5,14,7,7,11,4,7,1.39,1.63,1.16,1,5,8,6,54,45,9,99,44,55,27,27,17,28,10,-1,63,63,63,76,101,61,9,6,3,25,11,14,8,4,4,17,8,9,70,33,37,79,34,45,50,48,53,133,67,66,57,24,33,76,43,33,254,127,127,23,12,11,19,8,11,4,4,0,13,7,6,14,7,7,11,5,6,1.39,1.47,1.32,2.61,2.32,2.89,1.42,1.42,1.42,1.18,0.89,1.47,1.11,1.05,1.16,0.61,0.63,0.58,0.5,0.42,0.58,34,29,19,10,4,2,17,15,7,3,2,0,17,14,12,7,2,2,4,9,19,28,34,36,2,4,12,16,17,19,2,5,7,12,17,17,89,76,50,26,11,5,89,79,37,16,11,0,89,74,63,37,11,11,11,24,50,74,89,95,11,21,63,84,89,100,11,26,37,63,89,89,27,10,5,13,5,2,14,5,3,71,26,13,68,26,11,74,26,16,34,42,26,13,24,32,16,66,58,74,21,21,21,45,42,47,22,12,10,58,63,53,19,10,9,50,53,47,8,3,5,21,16,26,34,37,32,37,37,37,29,26,32,3.89,3.67,4.11,2.08,1.79,2.37,72,56,50,33,17,17,6,6,0.00,0.00,0.00,0.00,0.00,0.00,68,4,5,3,5,7,7,11,3,9,1,10,1,4,5,5,8,7,4,37,37,37,29,21,37,0
Jeonbuk Hyundai Motors FC,Jeonbuk Motors,2015,South Korea,38,19,19,0,22,13,9,7,3,4,9,3,6,1.92,2.21,1.63,5,1,3,1,57,39,18,96,44,52,30,27,14,25,16,2,60,57,63,87,122,68,13,7,6,21,10,11,7,2,5,18,10,8,121,68,53,78,35,43,52,53,51,288,152,136,128,74,54,160,78,82,326,173,153,17,7,10,16,7,9,1,0,1,9,4,5,22,11,11,7,4,3,1.29,1.21,1.37,2.53,2.32,2.74,1.5,1.58,1.42,1.03,0.74,1.32,0.87,0.74,1,0.45,0.37,0.53,0.42,0.37,0.47,35,28,22,6,3,1,19,14,9,2,0,0,16,14,13,4,3,1,3,10,16,32,35,37,0,5,10,17,19,19,3,5,6,15,16,18,92,74,58,16,8,3,100,74,47,11,0,0,84,74,68,21,16,5,8,26,42,84,92,97,0,26,53,89,100,100,16,26,32,79,84,95,20,10,3,9,4,1,11,6,2,53,26,8,47,21,5,58,32,11,58,68,47,17,34,37,32,55,53,58,18,11,26,47,53,42,24,13,11,63,68,58,25,14,11,66,74,58,7,2,5,18,11,26,24,21,26,58,58,58,18,21,16,4.84,5.23,4.42,2.05,1.84,2.26,76,72,60,56,36,28,20,12,0.00,0.00,0.00,0.00,0.00,0.00,84,2,3,4,4,6,9,6,8,15,1,5,5,3,2,5,4,4,10,18,16,21,24,16,32,4
Jeonnam Dragons FC,Jeonnam Dragons,2015,South Korea,38,19,19,0,12,8,4,13,7,6,13,4,9,1.29,1.63,0.95,3,7,10,9,46,51,-5,97,45,52,24,22,21,30,3,-8,74,71,78,67,81,57,10,5,5,23,12,11,11,5,6,16,9,7,88,49,39,70,34,36,48,48,47,190,119,71,92,53,39,98,66,32,212,116,96,23,13,10,20,9,11,3,4,-1,10,6,4,20,9,11,8,4,4,1.32,1.42,1.21,2.55,2.37,2.74,1.21,1.26,1.16,1.34,1.11,1.58,1.13,1.16,1.11,0.61,0.68,0.53,0.53,0.47,0.58,32,28,18,10,7,1,16,15,8,3,1,1,16,13,10,7,6,0,6,10,20,28,31,37,3,4,11,16,18,18,3,6,9,12,13,19,84,74,47,26,18,3,84,79,42,16,5,5,84,68,53,37,32,0,16,26,53,74,82,97,16,21,58,84,95,95,16,32,47,63,68,100,23,15,5,13,7,2,10,8,3,61,39,13,68,37,11,53,42,16,32,42,21,11,26,26,26,61,63,58,29,26,32,42,47,37,22,11,11,58,58,58,21,9,12,55,47,63,10,5,5,26,26,26,26,32,21,53,47,58,21,21,21,5.18,4.90,5.57,1.84,1.79,1.89,71,59,53,47,28,28,24,12,0.00,0.00,0.00,0.00,0.00,0.00,82,5,5,7,5,3,5,4,6,6,3,6,4,3,6,5,9,5,10,34,37,32,34,21,47,6
Incheon United FC,Incheon United,2015,South Korea,38,20,18,0,13,7,6,12,8,4,13,5,8,1.34,1.45,1.22,4,8,7,7,35,32,3,67,41,26,22,13,19,13,3,0,98,82,125,107,95,125,13,6,7,15,11,4,15,5,10,14,8,6,38,10,28,86,51,35,48,51,46,126,54,72,58,26,32,68,28,40,199,61,138,14,10,4,15,10,5,-1,0,-1,8,5,3,21,10,11,9,5,4,1.18,1.25,1.11,1.76,2.05,1.44,0.92,1.1,0.72,0.84,0.95,0.72,0.76,1,0.5,0.37,0.5,0.22,0.39,0.5,0.28,33,21,10,3,0,0,18,13,7,3,0,0,15,8,3,0,0,0,5,17,28,35,38,38,2,7,13,17,20,20,3,10,15,18,18,18,87,55,26,8,0,0,90,65,35,15,0,0,83,44,17,0,0,0,13,45,74,92,100,100,10,35,65,85,100,100,17,56,83,100,100,100,20,6,3,13,5,2,7,1,1,53,16,8,65,25,10,39,6,6,34,35,33,4,34,30,39,39,55,22,39,25,56,37,40,33,24,11,13,63,55,72,26,11,15,68,55,83,6,5,1,16,25,6,21,25,17,55,50,61,24,25,22,3.17,2.50,3.50,2.26,2.55,1.94,50,42,33,25,25,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00,37,1,7,0,3,5,2,8,5,4,5,5,1,4,2,3,1,4,7,32,40,22,34,25,44,0
Gwangju FC,Gwangju,2015,South Korea,38,19,19,0,10,4,6,12,6,6,16,9,7,1.11,0.95,1.26,2,10,6,10,35,44,-9,79,37,42,15,20,22,22,-7,-2,98,114,86,78,78,78,13,7,6,19,8,11,13,9,4,16,8,8,26,4,22,70,36,34,54,52,54,65,10,55,28,3,25,37,7,30,94,29,65,19,10,9,22,8,14,-3,2,-5,8,4,4,21,13,8,9,2,7,1.18,1.32,1.05,2.08,1.95,2.21,0.92,0.79,1.05,1.16,1.16,1.16,1.08,0.95,1.21,0.5,0.53,0.47,0.58,0.42,0.74,31,22,15,6,4,1,14,9,7,3,3,1,17,13,8,3,1,0,7,16,23,32,34,37,5,10,12,16,16,18,2,6,11,16,18,19,82,58,39,16,11,3,74,47,37,16,16,5,89,68,42,16,5,0,18,42,61,84,89,97,26,53,63,84,84,95,11,32,58,84,95,100,24,12,4,9,6,3,15,6,1,63,32,11,47,32,16,79,32,5,26,21,32,0,34,37,32,50,42,58,34,47,21,42,42,42,21,13,8,55,68,42,21,10,11,55,53,58,10,6,4,26,32,21,21,21,21,55,68,42,24,11,37,3.71,2.00,4.40,1.84,1.89,1.79,86,71,56,56,14,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00,39,3,4,5,5,4,2,4,2,6,4,6,4,4,6,6,3,5,6,32,32,32,42,47,37,0
Suwon Samsung Bluewings FC,Suwon Bluewings,2015,South Korea,38,19,19,0,19,11,8,10,2,8,9,6,3,1.76,1.84,1.68,3,2,2,2,60,43,17,103,48,55,28,32,20,23,8,9,57,61,54,80,86,74,9,3,6,23,11,12,9,5,4,22,11,11,77,48,29,55,25,30,51,54,49,201,123,78,90,56,34,111,67,44,226,108,118,23,10,13,20,11,9,3,-1,4,12,5,7,19,10,9,7,4,3,1.45,1.32,1.58,2.71,2.53,2.89,1.58,1.47,1.68,1.13,1.05,1.21,1.13,1.11,1.16,0.61,0.53,0.68,0.53,0.58,0.47,35,27,19,10,5,5,19,12,11,4,1,1,16,15,8,6,4,4,3,11,19,28,33,33,0,7,8,15,18,18,3,4,11,13,15,15,92,71,50,26,13,13,100,63,58,21,5,5,84,79,42,32,21,21,8,29,50,74,87,87,0,37,42,79,95,95,16,21,58,68,79,79,26,13,4,13,6,2,13,7,2,68,34,11,68,32,11,68,37,11,50,58,42,0,24,16,32,61,58,63,24,26,21,58,58,58,22,10,12,58,53,63,18,10,8,47,53,42,10,5,5,26,26,26,32,26,37,50,53,47,18,21,16,4.28,5.33,3.22,1.45,1.32,1.58,67,56,44,39,28,17,11,11,0.00,0.00,0.00,0.00,0.00,0.00,84,2,5,5,7,7,11,9,5,9,1,2,3,7,8,4,7,6,5,26,11,42,24,32,16,11
Seongnam FC,Seongnam,2015,South Korea,38,19,19,0,15,8,7,15,7,8,8,4,4,1.58,1.63,1.53,4,6,4,5,41,33,8,74,35,39,19,22,16,17,3,5,83,90,78,103,107,101,16,7,9,19,10,9,9,5,4,16,8,8,50,33,17,65,34,31,50,53,47,120,75,45,59,39,20,61,36,25,156,82,74,15,4,11,15,6,9,0,-2,2,9,3,6,20,11,9,9,5,4,1.24,1.05,1.42,1.95,1.84,2.05,1.08,1,1.16,0.87,0.84,0.89,0.79,0.53,1.05,0.39,0.21,0.58,0.39,0.32,0.47,32,22,11,5,2,1,16,11,6,2,0,0,16,11,5,3,2,1,6,16,27,33,36,37,3,8,13,17,19,19,3,8,14,16,17,18,84,58,29,13,5,3,84,58,32,11,0,0,84,58,26,16,11,5,16,42,71,87,95,97,16,42,68,89,100,100,16,42,74,84,89,95,22,6,2,9,1,0,13,5,2,58,16,5,47,5,0,68,26,11,39,42,37,-2,42,37,47,50,53,47,24,26,21,42,42,42,24,13,11,63,68,58,24,15,9,63,79,47,6,1,5,16,5,26,24,16,32,53,58,47,24,26,21,4.55,5.50,3.40,1.71,1.79,1.63,82,82,64,55,45,45,27,9,0.00,0.00,0.00,0.00,0.00,0.00,55,2,3,2,6,4,2,7,4,11,3,3,3,4,4,4,3,3,6,39,37,42,21,21,21,9
